feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
0.003150085941888392,-0.0005333051172783599,0.0016691480530425906,0.005625171074643731,-0.001094138016924262,-0.004611435392871499,0.00020874079200439155,0.00328351364005357,-0.005227944580838084,0.0003969403449445963,0.0005797035293653608,-0.0009300241246819497,0.0004995214636437595,0.004109605681151152,-0.0006903077475726605,-0.0006615109741687775,0.0027551082894206047,-0.0007083210613927804,-0.0009079541661776603,-0.007973232679069043,0.0018025503726676107,6.958849262446165e-05,0.0006553385755978525,0.0009284275118261575,0.002038240898400545,0.0004378711339086294,-0.00012631909921765328,0.0047243240289390085,-0.002989490576146636,-0.003120775963179767,0.0013140332157490775,0.005315480229910463,0.004067783552454784,0.000404190132394433,-0.002630824991501868,0.00034153924789279697,0.001609618030488491,-0.0050016432069242,-0.001183770049829036,-0.0018240362405776978,0.0003381555899977684,0.00037551261484622953,-0.0018960645305924118,-0.0066262680105865,0.0012378273415379227,-0.000729659030912444,-0.0064071230590343475,-0.00016143592074513435,0.0035689332988113167,0.001292797178030014,-0.0038059827988035978,0.0011275938828475772,-0.00260456022224389,0.004072717158123851,0.0019758732058107855,-0.005973458522930741,-0.003284998005256057,-0.004284493112936616,0.002112625166773796,0.0007700614049099385,0.0010469089669641108,0.0003427357762120664,0.0015104053542017936,-0.0010373870143666863,-0.0021392717491835354,0.00437101679854095,0.0009038869990035892,-0.003188591031357646,-0.0033241161028854547,-0.00015354990027844907,-0.0006117477838415653,0.002831867430359125,-0.001589977345429361,-0.005407662224024534,0.0017354708397760987,-0.002029379329178482,0.0031428696645889433,0.00054495211225003,0.002554269228130579,-3.609864506870508e-06,0.0026486744871363046,-0.002326735807582736,5.362576339393854e-05,0.004156395932659507,0.0006805887678638101,-0.0013921498553827404,0.002027169056236744,-0.0021581033477559687,0.0022844001185148956,6.704112747684121e-05,-0.0006843465147539973,0.0034351130481809376,0.0004055880010128021,0.0014998550643213094,0.004494232917204499,-0.0029697477584704757,-0.003997883433476091,-0.001731159770861268,0.0021783441537991167,0.0034110004315152766
-0.0007991839678046139,-2.7561143118267257e-05,0.0026338231788637736,-0.0007717061089351773,0.003426609968300909,-0.0005626461546247205,-0.0009573449788149446,0.006040205305907875,-0.0005609886720776558,0.0003888811988872476,0.0007869361676663781,-0.0063836314948275685,-0.0003002609688943873,0.00381628288111339,6.287378103782733e-05,0.0006224367534741759,0.0023423023133849106,0.0005825274917394078,-0.00258694085884296,-0.003990184903765718,0.0025051541160792112,0.00021204757892216244,0.0019756034162128344,-0.00440582927937309,0.002915898119681515,0.0021503391787215755,0.0012122865688676636,0.0007223699697836613,-0.00457520274600635,0.0012797430390492082,0.0031752306579922638,-0.0021629950982363275,-0.000658463667302082,-0.0035577339973921576,-0.0017017075442709029,6.571900545774649e-05,0.003294178005792977,-0.0008390045247021286,0.0031863079542138926,-0.0028918716707266867,-0.0012591619743034244,-0.0034883361659012735,-0.003770918381633237,0.003463451833037349,0.003780606493819505,0.003199545528332237,-0.0009788419896115859,0.0013824316702084616,0.0035618657517867782,0.0019383345400759329,-0.0025448290010293326,-0.0042042030254378915,-0.0006248555679727966,0.00022726054885424674,-0.0006481075737004479,0.0017011227027978748,0.0015071796175713341,-0.0030177648489673934,-0.004134828632231802,0.0014986743626650423,0.0012146175334540505,-0.00028069667556943995,-0.0008803313054765264,-0.0005779698355278621,0.0011076857287359114,0.003695487316387395,0.00037510570837184787,0.003079423874927064,0.0016382935767372449,0.0039775951687867446,0.0028638417134061456,0.0020223231986165047,0.0011485441161009173,6.790494080632925e-05,-0.0017636185899997752,-0.002655607599687452,0.004856559292723735,-0.002980750228744,-5.301883599410454e-05,-0.0030252153169385565,-0.0006289012962952256,-0.0017755894999330242,-0.0012169789988547564,0.0017295358508514862,0.00018291780725121498,-0.001515680075196239,0.001282403478398919,-0.005239104677457362,0.0018108640021334093,0.0007515033770080967,0.0026236451230943203,-0.0008120284376976391,0.003826790334035953,-8.012395119294524e-05,0.002468561326774458,0.004468301204421247,-0.00038286601193249226,-0.0037124636583030224,-0.0029985322422968843,0.0007247673735643426
-0.005080499849282205,-0.0007070486666634679,0.0012133565032854676,-6.54231756925583e-05,0.002870665956288576,-0.0015041448641568422,-0.0004702524282038212,0.0053236514795571566,-0.0052111498080194,-0.0021523592295125127,-0.0017730759631376714,-0.0030957690440118315,-0.002722884947434068,0.002903926745057106,-0.001680170651525259,-0.0011141688795760275,0.003057331359013915,-0.0003770137365791015,-0.003368777735158801,-0.006874404801055789,0.002450357505585998,-0.003149430197663605,0.003381046513095498,-0.0013640619348734618,0.0031221807934343816,0.0020994376158341766,-0.000998984428588301,0.0034262782894074915,-0.0016005656216293573,0.0022302706143818795,0.002457237150520086,0.000712395719892811,0.0011594088980928063,-0.0058170524425804615,0.003241346054710448,0.0003256574971601367,0.001641657343134284,0.00012572817504405976,0.0012550167040899396,0.0016276871552690863,-0.003045233688317239,-0.0024403157411143185,-0.0021314527839422226,0.0019988426531199364,0.0005451170698506757,0.0019434202171396465,-0.002499173069372773,0.00548179563775193,0.0005200916202738881,0.0008963200496509671,0.0011984118144027888,-0.0013999217888340354,0.0006819599948357791,0.0014571308973245322,0.0004694347269833088,-0.0035352724604308604,0.001638804143294692,-0.0009668033570051193,-1.7046090215444563e-05,0.0034626653185114266,-0.0009059373289346695,-0.0007914748624898493,-0.0010986391454935074,-0.0012025426840409636,-0.0013813847675919534,0.0004156126407906413,0.003227275959216058,0.002898320078384131,-0.0017100932105677201,0.006637610262259841,-5.329165142029524e-05,0.004442101251333952,0.0003152878722175956,-0.00024248245172202586,0.0016089241136796773,-0.0018208454013802112,0.001289049256592989,0.001434721634723246,0.0009674187516793608,-0.0027171099558472634,-0.006467873672954738,0.000245255627669394,-0.00044732713140547273,-0.00138173820450902,-0.0014750757603906096,3.937758156098425e-05,0.002581761800684035,0.0008944868110120297,-0.002633632812649012,-0.0011779116466641426,0.0019359096957487054,0.0023794703418388964,0.002732558426214382,0.0007011154899373651,0.003289007721468806,0.0013907087501138448,-0.00035021407529711723,-0.003944775089621544,-0.001715419173706323,0.0028618725598789753
0.00037457625148817897,0.003770472617664685,0.004084000684088096,-0.004379714800355335,-0.003316930844448507,-0.003985750682962437,0.0017808675377940137,0.005090196616947651,-0.0032637251036552093,-0.004702520556747913,0.003426990588195622,-0.0006468658490727345,6.229636104156573e-06,-0.0018656310470153887,0.0011217092008640368,0.000670124776661396,0.000638786528725177,-0.0007873811737226788,-0.003949865446581195,-0.0040581785918523865,-8.016320255895456e-06,-0.0005515498147966961,0.006964648103651901,0.003150862525217235,-0.0019522582885353283,0.00029734172858297825,0.001807537899973492,0.00045053812209516764,0.002093493453382204,0.0022708094135547676,-0.0025679074363627783,-0.004531610795917611,0.0027982151368632913,-0.003194276840076782,0.0019495130770034546,0.0036910701116236546,0.0043960531475022435,-0.0001425837690476328,-0.0005530848866328597,-0.0019053615105804056,-0.000858334261768808,-0.0002906530668648581,-0.001017089622716109,-0.0004647854172314207,0.0010671329315907012,-0.0035450616608917094,0.0004699055862147361,0.0028944913647137582,-0.002412516080463926,0.0008916618050231288,-0.0019604252690138915,-0.0011494897510904896,-0.0019896705634891987,0.0006436562883512428,-0.002115383899460236,-0.0008700279510473289,0.0031536786894624433,0.0004761086117165784,0.0006962650222703815,-0.0018009136741360028,0.0014186176607230057,0.0012380762879426281,0.003284141576538483,-0.000613213594382008,-0.0034336474491283298,0.0033565445337444544,-0.0022324005452295146,0.004057680644715826,-0.0015249798307195306,-0.003909973621678849,0.0011362004249046247,0.004047751426696777,-7.516988747132321e-05,0.0024114951180915036,3.583667664012561e-05,0.0023126489541027695,-0.002743773783246676,0.0031952072361794612,-0.001121099052397767,0.0013870402666119237,0.0014559268214118977,0.0020028082217322662,0.0022632631201607487,0.002831068695134794,-0.0015601032064296305,0.0019152391469106078,0.000339874435060968,0.0019051519840710778,0.0018847539904527366,0.0018610057498638828,-1.5600778472920258e-05,0.0002641692408360541,-0.0013549174764193594,-0.0004856655335364242,0.00561032098873208,0.0033952628242938467,-0.0009282624814659357,-0.0050969587949415045,-0.0005847656187446167,-0.002540644103040298
0.0016065336697335755,0.0020689030144629733,0.0024660950460072073,0.000978104254629995,-0.0028086757021290915,-0.00454726980907643,0.005411384527438453,0.0033673493328803617,-0.005816083301657012,-0.0052068405452051335,0.000400631597066032,-0.003591765637143648,-0.0020258482545614243,0.0010887863713183574,0.0008785547730180302,-0.001326546143640631,0.0009227330322443907,0.0005736255105668013,0.00014177249145827124,-0.0026764788531831334,0.00129702048330468,-0.0005621119635179639,0.001824369138505842,-2.8575704033885684e-05,-0.0012011958751827478,0.0010957329400948115,0.00045123876770958304,-0.0001347202674618789,-0.001017590261264039,0.000840283215178975,-0.0027614955490987214,0.0008638236987670618,-0.00030499045637303164,-0.0026225238273452434,0.001310987231720771,0.000839231934930597,-0.0004820094909518957,0.0008574039259526346,0.0028606014841768357,-0.004113104460494859,0.0013544066210410424,-0.0021099766184176716,0.001614184451422521,0.0009590955178282456,0.00020556960121861527,-0.0014724376669619232,-0.004742471534492714,0.0016863723285496235,0.0028864230927346008,6.326569044696433e-05,-0.0036972505373081993,0.0014910649874114565,0.004351072345993349,-0.0049384134306040195,0.004516695759126118,0.0018323379668540188,-0.0011274641313190972,0.0010433026223576494,-0.0021587495731572354,0.0026983860630675088,-0.0019458741215722902,-0.002006896966902007,-0.0026550959197006057,0.003038690491978611,0.0020746094191313852,0.0035167404816352893,-0.0012711418385151774,0.0031934495616172042,0.0019659147365018725,-0.0007322281016968191,-0.0001846561873597758,0.0004742863987173353,0.002689315954090229,-0.0025711482407392134,0.004128312026815755,0.0031428940377996434,0.004067193483933806,-0.0018981617842135684,0.003988484020477959,-0.0015345125741857504,2.5810890032776763e-05,0.0013195272435301117,0.00016303202885735248,0.001269307270246957,0.0016670175495424441,0.0005234303618116039,0.0031913246660094175,0.001785143677677427,0.003675522282719612,0.00233559451797711,0.002731617839474763,-0.00044941862246819904,-0.0007109814323484898,-0.0024646965487461004,0.002533568219015641,0.002480881704416658,-0.0026033567929906504,-0.0052052208754633155,0.004742464836454019,-0.002051009438998465
0.00014191244554240257,-0.002153045730665326,0.0034059803001582623,0.007018835633061826,-0.0032094495836645365,-0.003023324767127633,0.0026531050680205226,0.0016867603408172727,-0.00317219301359728,-0.0019294990343041718,0.001200160593725741,-0.006062595057301223,0.0006973582349019125,0.0008140243589878082,0.0035340515823918395,0.00026724382769316435,-0.00479964236728847,-0.006269202936891816,-0.00046493858098983765,-0.008829064550809562,0.004688534507295117,0.005506397981662303,0.0012354921782389283,0.005517118610441685,-0.00025957770412787795,-0.0033455740776844323,-0.00042180425953119993,0.0027956124395132065,-0.006192740373080596,-0.0019787809578701854,-0.00022091559367254376,-0.0014483745180768892,0.00628093141131103,-3.1125033274292946e-05,-0.003549038403434679,0.0007880135090090334,0.00305281049804762,-0.0026543585408944637,-0.00041094816697295755,0.000122379744425416,0.00048461365804541856,-0.004401554586365819,-0.0009476801205892116,0.0033241919009014964,0.0027975614939350635,0.003726560484210495,-0.004408366992720403,0.0007747593335807323,0.00015424983575940132,0.005063596414402127,0.00019678333774209023,0.00255800859304145,-0.00012028375203954056,-0.0046026167256059125,0.0041757418075576425,-0.0008880910463631153,0.000987606676062569,-0.0018344370182603598,-0.005305534665239975,0.0038071330200182274,-0.001822527210606495,0.0033492910879431292,-0.001870363630587235,-0.004236322361975908,-0.004761353193316609,0.002760137722361833,0.0013846624042344047,0.005955630127573386,-0.002036823143498623,0.004765787802170962,0.001070444006472826,0.0022705637384206057,-9.643119119573385e-05,-0.003613838052842766,0.004721424309536815,0.0010221606207778677,0.0010446684318594635,0.0010022877249866724,0.001898202477605082,-0.006615929800318554,0.00232830349705182,0.001956639636773616,-0.00539428077172488,0.007857592543587089,-0.0026614530943334103,0.0065185733255930245,0.0012014645399176516,0.001879375020507723,0.003691516991239041,-0.002134086622390896,0.0018640653361217119,-0.0021070552757009864,-0.0005388112040236592,0.0029731034592259675,-0.002343746949918568,0.005720907909562811,-0.003609822131693363,-0.0011582276492845267,0.0004140111559536308,-0.0018576276488602161
-0.003316574904602021,0.001608949697886904,-0.002031988687425231,-0.001069692460684261,-0.0018330176826566458,-0.0030891012866050005,-0.0008591969575112065,0.0003490785990531246,-0.00027755189027326804,-0.0009122103219851851,0.0015169543912634254,0.004555746098048985,-0.004130367674709608,-0.0005459413320447007,0.00255125451561374,-0.00022760226662891606,0.0007791347646464905,4.844218710786663e-05,-0.002478214005047145,-0.0031400854544093213,0.0033896646831029407,-0.00033569359220564365,0.007791566041608651,0.0035810056142508984,-1.431059354217723e-05,0.0007733402696127692,0.0012504356855060905,0.0029189553461037576,-0.0035285037787010274,0.0006296541929865876,0.001707388679884995,0.0017432205010360728,0.003769406699575484,-0.0037568730767816305,0.0028849695809185505,-0.002913160928680251,-0.0013246980961412191,-0.002349076404546698,-0.0035465856975254915,0.00034795885828013223,-0.003545776261792829,0.0006334063946269453,-0.0034483458924417696,0.000634333745741363,0.003548404260072857,-0.002597487701374727,-0.00015344814164564013,0.0004017573058566389,0.004979717855652173,-0.0004172711487626657,0.0012471598771905217,0.003556710800694418,-0.002355230894560615,-0.003915523033356294,0.002778791453844557,-0.0009729864935555573,-0.0012865659470359485,0.00017979223048314452,-0.0007271513265247146,0.0006860704161226749,0.00041136742220260203,0.0014136167689381789,0.00017609357989082733,-0.0022529231888862946,0.0009442941130449375,0.0006188203891118368,0.0019595636889183274,0.005028956336900592,-0.0010741996520664543,0.001596916583366692,-0.0015326272696256638,-0.000455573705645899,-0.002157250710297376,0.0021358325999851027,0.0009684537847836813,0.0016257379029411823,0.0014733797870576382,0.0012679934540453057,-0.00015926388247559467,-0.002287292736582458,-0.00352891285244065,0.0008589574232852707,0.00020455518582214913,0.003144321458724638,-0.0023315870591128864,-0.0032663584764425955,0.00537689135914358,0.0009800421151642997,0.00014799567482744655,-0.0016032936206708352,0.0025735640544250296,0.002136904552268485,0.003662460425402969,-0.0005777648669512322,0.0029613682612155876,-0.0005192010964189345,0.0034143769492705664,-0.0010948990820907056,-0.0006455239005542049,0.0007140604817929367
0.0009439051355002448,-0.0038301659282296897,-0.00014405071269720792,0.00513664425816387,0.00026715653948485853,-0.007945880852639675,0.003930388577282428,0.007202606089413166,-0.0037453833501785994,-0.0066693851724267,-0.0007807101406797301,-0.0035565870348364115,-0.005470351921394468,0.0048797870054841045,0.0016480724909342826,0.0012570519116707145,-0.002573863696306944,-0.0004904752757283859,-0.002958662121091038,0.0008046800270676613,-0.001017737781512551,0.0045164262992329895,-0.0006283370079472661,-1.0038987966254354e-05,0.0033198377583175897,-0.0014159614685922862,-0.0017080263700336219,-0.0004193154396489263,-0.001629320631036535,0.0008835427579469979,0.0008908245712518692,0.0009472619160078466,0.0029488975880667566,-0.0018094309605658054,-0.004690236016176641,0.0019312247866764664,0.0010315891355276107,0.0014477912336587906,0.0013586654211394488,-0.004696458484977484,-0.00238199457526207,0.0013184059411287309,-0.0011114750872366131,0.00014035883359611034,0.0020078633446246386,0.002473002840997651,-0.0027283955583698115,0.0013944602571427823,-0.001417686976492405,0.0032496965481186636,-0.0024579536635428666,0.0026760431530419735,0.002341120596975088,-0.004113895969931036,-0.0015323781874030829,-0.0011263578198850155,-0.0003772283438593149,-0.004611299395401147,0.0009184402879327536,0.003258503787219524,0.0001814434304833412,0.0021732353023253383,-0.005076029477640987,-0.0048292259685695175,-5.927970632910728e-05,0.0008629556745290756,-0.0004928128269966692,0.0018553880276158453,-0.0025417467579245566,-0.0012413991964422167,-0.0004747326951473951,0.0008798576309345663,-0.0014298238093033433,-0.0023465201375074685,0.005580790247768164,-0.0027182807796634735,0.002277791453525424,-0.00035041205119341613,9.203447843901813e-05,-0.004356884420849383,0.0026549352100118996,-0.0002724847290664911,0.002922738017514348,0.0007261695573106408,0.00020708716474473476,0.0025178329553455113,0.004178367520216853,-0.0037875215522944925,-0.0005826056469231844,-0.002148432470858097,-0.0005725292488932609,-0.0029726800043135882,0.004004037100821733,0.0026874363189563154,-0.00023692715913057328,0.004982239927630872,-0.0022692012600600718,-0.0036901357845636083,0.0033054549974622207,0.0006746485130861401
-0.0036872641455071666,0.001906137535115704,0.004253075011850645,0.0040460198336707736,-0.002172661518367628,-0.0017007226900508006,0.00265155837405473,0.002469021031477799,-0.0013065267024406542,-0.00517620611935854,0.0034674629035483426,-0.0020272255642339587,-0.0005742390300535286,0.0027437013341113925,0.001345731793359543,-0.0005669732660559627,-0.00019828206859529018,0.00026025908906982903,-0.002782129139328996,-2.5085445183018844e-05,0.000371468272836258,0.001653308708531161,0.004584935794506843,-0.0032020884100347757,0.004140284242263685,-0.0002665492162729303,-0.0028799740442385278,0.0019675701235731444,-0.0045280892712374525,-0.0019578041586404047,-0.0003492327717443307,-0.0019373724062461406,0.00317289992623652,-0.0009652655571699142,0.0007249209593283013,-0.00023677562906717262,0.0011191036901436746,2.9644307990868885e-05,0.0013502718162878107,-0.002530027032965639,-0.002199073748973509,0.0019631884642876685,-0.004251656154034815,-0.0031147033587330952,0.0011225667355271678,0.001419949796400033,-0.0009221933335841944,0.0029324165855844817,0.004831555823329836,0.003049719006715653,-0.0007608486754785796,0.0010256140400694373,-0.004046258531161584,-0.001094193944785123,0.0022683272836729884,0.00045421769997725886,0.003951342465976874,-0.0006737894824861238,-0.001962917158380151,0.0012653307057917118,-0.003834312238420049,0.0030323131456195065,0.0013410367149238784,-0.0018334586832982798,-0.003908855219682057,0.0011709405953297392,0.0007452761637978256,-0.00019498829108973345,0.0005631325766444206,0.0028357169940136373,-0.0018886898566658299,0.0009528318963324031,0.003277231900331875,0.002073965617455542,0.0007864515937399119,-0.0005110391745499024,-0.0010728928027674556,-0.0030577595074040196,-0.00020073249470442533,-0.00150631571887061,-0.001858531575029095,0.0019236424025924255,0.002972612235074242,0.0024866639675262072,-0.0027305058805116764,-0.0018486348950924973,0.0025695883474933603,-0.0025069452434157333,0.0003092125989496708,0.0021084577310830355,0.0011504908834467642,0.0030266764030481377,0.002447688796867927,-0.0012770553294103593,0.0025510173582006246,0.004770051697657133,0.0009560493635945022,-0.0005170738731976599,-0.0021609318791888654,-0.0007016269179681937
0.0011953350156545639,0.00041939043439924716,0.0032978516770526766,0.001915216725319624,0.0001015244983136654,-0.0023342748201685025,0.0013205600436776877,0.0031493776477873325,-0.00287432053592056,0.0003834850620478392,0.0014421920874156057,-0.0010876993997953831,-0.00030640250188298526,0.003019171068444848,-9.968686499632895e-05,0.00010822447948157787,-0.0005389312515035272,-0.0009290602567489259,-0.007095685601234436,-0.008773988764733075,0.0007785083274939097,-0.0015666212886571885,-0.0011150773614645004,-0.0014607937075197697,0.00040462883189320566,-0.001955775427632034,-0.0037211740389466287,0.0026199778309091925,-0.0030184632167220117,0.002573234820738435,-0.002077638590708375,0.002567797841038555,0.004074442794080824,-0.003726718109101057,-0.003164216410368681,-0.000969859049655497,0.000711425906047225,-0.004862452973611653,-0.00016495805466547607,-0.0034325809916481375,-0.00033421195112168787,-0.0031967028509825466,-0.0015690117608755827,-0.0003043351229280233,0.0034626948181539774,-0.00040985040250234305,-0.004407426854595542,7.274751260410994e-05,0.0034202260911115447,0.0051194458501413465,-0.003967737406492233,0.0008074855140876025,0.0029423301108181476,0.0005530445487238467,0.003660061163827777,0.003408127836883068,-0.0017596381716430188,0.0007522418163716793,0.002034736785572022,0.005786883737891912,0.000659207720309496,0.00038001929060555996,-0.0031558009795844555,0.003041131468489766,-0.0020136551931500433,0.004472196800634265,6.46711210720241e-05,-0.001921718195080757,-0.0023296179482713343,-0.001850752835161984,-0.002046389252063818,0.0016345036099664866,-0.0018564773490652442,-0.0031220548786222934,0.00033323061798000707,0.0005789900082163512,0.0039691568817943335,-0.003036203398369253,-0.0012205755338072777,-0.004744400223717094,5.612542008748278e-05,-0.0005811033770442009,0.0017425343161448837,0.005237910337746144,-0.0020890166750177743,0.0017930752597749232,0.0037065517622977494,0.0029654404381290076,0.0034197424771264195,0.0011681818403303623,0.0006989721208810806,0.00010819258168339729,-0.0010928294621407985,-0.0020192982454318555,0.0006354921497404575,-0.003483588551171124,-0.0016034797125030309,-0.005184016143903136,-0.00028879195597255605,-0.0004661321174353361
-0.004054804507177323,0.0006177167990244925,-0.0018254585098475217,0.003931927122175693,-0.001723863836377859,-0.0019538388354703785,0.0021457124268636106,0.006571052502840758,-0.0008098141290247441,-0.0008453763090074063,-0.0006203406665008515,0.00034682294935919347,0.0011366456747055054,0.0051574206809164025,-0.0019142235163599254,-0.0021814157749759032,0.0018424990586936474,-0.0019000328073161654,-0.004934177803806961,-0.001441460382193327,0.0008029599674046039,-0.00011999479029327631,-0.0012755557894706727,-0.002932439744472504,0.00018156091682612895,0.001936142984777689,-0.0008719680830836296,-0.0017799525521695614,-0.0033685841597616674,0.0026203535962849855,-0.0003285126760601997,-0.0021164244622923433,0.00450861866120249,-0.0008747155778110027,-0.00044747553765773774,0.0006229916587471962,0.0013860682025551795,0.0008355263154953719,0.0020449575851671396,-0.0005985753610730171,-0.0013815792743116617,-0.0041454553604125975,-0.006344307865947485,-0.0043333487992640585,0.0014719494851306082,0.0032632985909003764,0.00013145478442311287,0.002176345675252378,-0.001037098583765328,0.00025788901839405296,-0.0008878289721906185,-0.0019979959353804587,-0.002134897728683427,0.0006982051418162882,0.002127698203548789,0.001727978326380253,0.0006571180187165737,0.00021817795932292937,-0.0044088950380682945,0.0034417706541717053,-0.0022179515101015566,0.0004182093340205029,-0.002703807200305164,-0.0013354685623198747,0.0013632793910801412,0.002417731424793601,0.0020780382677912713,-0.0015223629772663117,0.0005965327844023704,0.004780340474098921,0.004216122394427657,-0.001261095330119133,-2.4484586901962757e-05,-0.004583229683339596,0.0028348222491331398,-0.003887908032629639,8.85521061718464e-05,0.0014434454496949911,0.00044116515200585125,-0.0037399554625153542,0.0015600603772327303,-0.0014505188446491957,0.001907117199152708,-0.0003243797127652215,-0.0014408690738491714,-0.0035682516638189552,0.0019582103937864303,-0.00406186799518764,-0.0025481235235929487,-0.0004772780666826293,0.002138544851914048,0.0018808822380378843,0.004123774543404579,0.0005273519549518823,0.0019056309014558793,0.0014303377829492092,0.0011982415802776814,-0.0029090550262480972,-0.002392266283277422,0.004144625726621598
-0.0009577462682500481,0.003188921231776476,-0.00012794001959264277,0.002337398333474994,2.879360690712929e-05,-0.00088118837447837,0.004681033175438642,0.0017665098886936903,-0.00012329285964369775,0.001533759944140911,-0.0005360731098335237,-0.00281995409168303,-0.004994172044098378,0.0031046746764332054,-0.0023518020985648035,-0.002628733683377504,0.002011432684957981,-0.00040497967711417004,-0.0038365517742931844,-0.0032573127653449776,0.002715182944666594,0.0017468337900936604,0.004784375103190542,0.00030736508779227734,0.002598649961873889,-0.0007499704137444496,-0.004723282705526799,0.0015776978223584592,-0.004594406229443848,0.0017754054977558553,0.004248875612393022,-0.00015182123752310872,0.002209260524250567,-0.005666514852782712,0.002362157357856631,-0.0007159453118219972,0.0039471245370805265,0.0042147691361606125,0.001339861680753529,0.00037813459057360886,-0.0033316443441435695,-0.0040273443330079315,-0.009226492047309876,0.0005166637769434601,-0.0003605044024880044,-0.0005495540972333401,-0.0001608248334378004,0.0034698168252361937,0.0036220449255779386,0.0035954043501988052,-0.0005124719813466072,-0.0034705238416790963,0.0029225375677924604,-0.0018578105256892741,0.0008252417901530862,0.0005259353667497635,0.0019251474644988776,-0.00273105064406991,-0.001180101023055613,0.00487113343551755,-0.0012988792732357979,-0.002126249298453331,0.001290212431922555,-0.0024492185795679687,-3.960095345973968e-05,0.001076653366908431,0.002008044277317822,0.0034158460272010415,-0.0024076069239526987,0.00445784879848361,-6.0629146173596385e-05,0.003433899208903313,0.0013198136352002622,-0.0021123546175658703,-0.0004143667290918529,-0.0021472084452398123,-0.002570718387141824,-0.0005929498234763742,0.0018016400979831814,-0.004466904699802399,-0.003799119754694402,-0.0021494869608432053,0.002222437644377351,-0.0002629931550472975,-0.00015859025297686457,-0.0053025366272777315,0.0033469404093921184,-0.0019102286896668375,-0.0006331623531877995,0.0014210729626938702,0.0034275440732017158,-0.0006992326583713293,0.0037421475164592264,-0.0059139764634892344,0.0012707604095339776,0.0006166005041450262,0.003515729866921902,0.0004704718478024006,-0.0020132376928813757,0.0004821757785975933
